target_acc,taxid,Base_Species_TaxID,Species_Name
PDT001860344.1,470,470,Acinetobacter baumannii
PDT000191298.1,470,470,Acinetobacter baumannii
PDT001135577.1,470,470,Acinetobacter baumannii
PDT000887225.1,470,470,Acinetobacter baumannii
PDT001893445.2,470,470,Acinetobacter baumannii
PDT001505702.1,470,470,Acinetobacter baumannii
PDT001866895.1,470,470,Acinetobacter baumannii
PDT002008027.1,470,470,Acinetobacter baumannii
PDT000949999.3,470,470,Acinetobacter baumannii
PDT002179582.1,470,470,Acinetobacter baumannii
PDT002064698.1,470,470,Acinetobacter baumannii
PDT001675050.1,470,470,Acinetobacter baumannii
PDT002365019.1,470,470,Acinetobacter baumannii
PDT001609307.3,470,470,Acinetobacter baumannii
PDT000156174.1,470,470,Acinetobacter baumannii
PDT001006920.1,470,470,Acinetobacter baumannii
PDT000114601.2,470,470,Acinetobacter baumannii
PDT000424108.1,470,470,Acinetobacter baumannii
PDT001957321.1,470,470,Acinetobacter baumannii
PDT002306296.1,470,470,Acinetobacter baumannii
PDT001488367.1,470,470,Acinetobacter baumannii
PDT002373664.1,470,470,Acinetobacter baumannii
PDT002143418.1,470,470,Acinetobacter baumannii
PDT000714787.1,470,470,Acinetobacter baumannii
PDT000534429.1,470,470,Acinetobacter baumannii
PDT000526434.1,470,470,Acinetobacter baumannii
PDT001898977.2,470,470,Acinetobacter baumannii
PDT000534417.1,470,470,Acinetobacter baumannii
PDT001132239.3,470,470,Acinetobacter baumannii
PDT000659976.1,470,470,Acinetobacter baumannii
PDT001352934.3,470,470,Acinetobacter baumannii
PDT000354379.1,470,470,Acinetobacter baumannii
PDT000659929.1,470,470,Acinetobacter baumannii
PDT001809198.2,470,470,Acinetobacter baumannii
PDT001127718.1,470,470,Acinetobacter baumannii
PDT001200293.1,470,470,Acinetobacter baumannii
PDT001436841.1,470,470,Acinetobacter baumannii
PDT002187394.1,470,470,Acinetobacter baumannii
PDT002154408.1,470,470,Acinetobacter baumannii
PDT001191529.1,470,470,Acinetobacter baumannii
PDT001135537.1,470,470,Acinetobacter baumannii
PDT000134700.1,470,470,Acinetobacter baumannii
PDT002059767.1,470,470,Acinetobacter baumannii
PDT001232704.3,470,470,Acinetobacter baumannii
PDT000685928.1,470,470,Acinetobacter baumannii
PDT000711776.1,470,470,Acinetobacter baumannii
PDT001325722.1,470,470,Acinetobacter baumannii
PDT001686697.1,470,470,Acinetobacter baumannii
PDT000123390.1,470,470,Acinetobacter baumannii
PDT000633121.1,470,470,Acinetobacter baumannii
PDT001689038.3,470,470,Acinetobacter baumannii
PDT000865940.1,470,470,Acinetobacter baumannii
PDT001456605.3,470,470,Acinetobacter baumannii
PDT001925711.2,470,470,Acinetobacter baumannii
PDT001187964.1,470,470,Acinetobacter baumannii
PDT002327132.1,470,470,Acinetobacter baumannii
PDT001491368.1,470,470,Acinetobacter baumannii
PDT001496569.3,470,470,Acinetobacter baumannii
PDT001967171.2,470,470,Acinetobacter baumannii
PDT001689420.3,470,470,Acinetobacter baumannii
PDT001974661.1,470,470,Acinetobacter baumannii
PDT001744406.2,470,470,Acinetobacter baumannii
PDT001505769.1,470,470,Acinetobacter baumannii
PDT002277202.1,470,470,Acinetobacter baumannii
PDT001758269.2,470,470,Acinetobacter baumannii
PDT001200522.1,470,470,Acinetobacter baumannii
PDT001106456.3,470,470,Acinetobacter baumannii
PDT002087866.1,470,470,Acinetobacter baumannii
PDT002345932.1,470,470,Acinetobacter baumannii
PDT001923748.2,470,470,Acinetobacter baumannii
PDT000746525.1,470,470,Acinetobacter baumannii
PDT002291808.1,470,470,Acinetobacter baumannii
PDT000711784.1,470,470,Acinetobacter baumannii
PDT000298131.1,470,470,Acinetobacter baumannii
PDT001096657.1,470,470,Acinetobacter baumannii
PDT002126358.1,470,470,Acinetobacter baumannii
PDT001603297.1,470,470,Acinetobacter baumannii
PDT000017293.2,1351817,470,Acinetobacter baumannii
PDT001352872.3,470,470,Acinetobacter baumannii
PDT000679357.1,470,470,Acinetobacter baumannii
PDT001336317.1,470,470,Acinetobacter baumannii
PDT002154426.1,470,470,Acinetobacter baumannii
PDT001496592.3,470,470,Acinetobacter baumannii
PDT001087912.1,470,470,Acinetobacter baumannii
PDT000011318.2,1221290,470,Acinetobacter baumannii
PDT000029907.1,1310815,470,Acinetobacter baumannii
PDT000238081.1,470,470,Acinetobacter baumannii
PDT001825575.2,470,470,Acinetobacter baumannii
PDT001741863.1,470,470,Acinetobacter baumannii
PDT002126648.1,470,470,Acinetobacter baumannii
PDT002059636.1,470,470,Acinetobacter baumannii
PDT000216816.1,470,470,Acinetobacter baumannii
PDT000417632.1,470,470,Acinetobacter baumannii
PDT000104086.2,470,470,Acinetobacter baumannii
PDT000606198.1,470,470,Acinetobacter baumannii
PDT000094634.1,470,470,Acinetobacter baumannii
PDT000441500.1,470,470,Acinetobacter baumannii
PDT001787759.2,470,470,Acinetobacter baumannii
PDT001671894.1,470,470,Acinetobacter baumannii
PDT001292348.1,470,470,Acinetobacter baumannii
PDT001781229.2,470,470,Acinetobacter baumannii
PDT002256328.1,470,470,Acinetobacter baumannii
PDT000046671.3,470,470,Acinetobacter baumannii
PDT001766009.1,470,470,Acinetobacter baumannii
PDT000046765.3,470,470,Acinetobacter baumannii
PDT001603041.1,470,470,Acinetobacter baumannii
PDT001010097.1,470,470,Acinetobacter baumannii
PDT001469571.1,470,470,Acinetobacter baumannii
PDT000733229.3,470,470,Acinetobacter baumannii
PDT001691726.1,470,470,Acinetobacter baumannii
PDT002130217.1,470,470,Acinetobacter baumannii
PDT001231339.1,470,470,Acinetobacter baumannii
PDT000422572.1,470,470,Acinetobacter baumannii
PDT000010161.2,903926,470,Acinetobacter baumannii
PDT001309297.3,470,470,Acinetobacter baumannii
PDT001001313.3,470,470,Acinetobacter baumannii
PDT001250774.1,470,470,Acinetobacter baumannii
PDT002345928.1,470,470,Acinetobacter baumannii
PDT001326162.3,470,470,Acinetobacter baumannii
PDT002389075.1,470,470,Acinetobacter baumannii
PDT001961252.2,470,470,Acinetobacter baumannii
PDT000745733.1,470,470,Acinetobacter baumannii
PDT000106869.2,470,470,Acinetobacter baumannii
PDT001019282.3,470,470,Acinetobacter baumannii
PDT001435636.1,470,470,Acinetobacter baumannii
PDT001739888.2,470,470,Acinetobacter baumannii
PDT000928443.3,470,470,Acinetobacter baumannii
PDT001292490.1,470,470,Acinetobacter baumannii
PDT001204918.3,470,470,Acinetobacter baumannii
PDT002029810.1,470,470,Acinetobacter baumannii
PDT001549634.1,470,470,Acinetobacter baumannii
PDT000417687.1,470,470,Acinetobacter baumannii
PDT000104529.1,470,470,Acinetobacter baumannii
PDT000751268.1,470,470,Acinetobacter baumannii
PDT002188942.1,470,470,Acinetobacter baumannii
PDT001287107.3,470,470,Acinetobacter baumannii
PDT000106839.2,470,470,Acinetobacter baumannii
PDT001383224.1,470,470,Acinetobacter baumannii
PDT001585457.1,470,470,Acinetobacter baumannii
PDT000020217.2,1398943,470,Acinetobacter baumannii
PDT000359939.1,470,470,Acinetobacter baumannii
PDT002083998.1,470,470,Acinetobacter baumannii
PDT001292473.1,470,470,Acinetobacter baumannii
PDT002056811.1,470,470,Acinetobacter baumannii
PDT000152724.2,470,470,Acinetobacter baumannii
PDT001222654.3,470,470,Acinetobacter baumannii
PDT000354360.1,470,470,Acinetobacter baumannii
PDT001151708.3,470,470,Acinetobacter baumannii
PDT002154462.1,470,470,Acinetobacter baumannii
PDT001435615.1,470,470,Acinetobacter baumannii
PDT001001320.3,470,470,Acinetobacter baumannii
PDT000885093.1,470,470,Acinetobacter baumannii
PDT001570770.3,470,470,Acinetobacter baumannii
PDT002247662.1,470,470,Acinetobacter baumannii
PDT001462023.1,470,470,Acinetobacter baumannii
PDT002049984.1,470,470,Acinetobacter baumannii
PDT002038002.1,470,470,Acinetobacter baumannii
PDT001419985.3,470,470,Acinetobacter baumannii
PDT002145412.1,470,470,Acinetobacter baumannii
PDT001227971.3,470,470,Acinetobacter baumannii
PDT001538608.1,470,470,Acinetobacter baumannii
PDT000746152.1,470,470,Acinetobacter baumannii
PDT001231236.1,470,470,Acinetobacter baumannii
PDT001317092.1,470,470,Acinetobacter baumannii
PDT001373660.3,470,470,Acinetobacter baumannii
PDT000209484.1,470,470,Acinetobacter baumannii
PDT001837517.2,470,470,Acinetobacter baumannii
PDT002163237.1,470,470,Acinetobacter baumannii
PDT000060587.1,470,470,Acinetobacter baumannii
PDT001379796.3,470,470,Acinetobacter baumannii
PDT000094636.1,470,470,Acinetobacter baumannii
PDT002148297.1,470,470,Acinetobacter baumannii
PDT001193375.1,470,470,Acinetobacter baumannii
PDT001957228.1,470,470,Acinetobacter baumannii
PDT000606058.1,470,470,Acinetobacter baumannii
PDT001523179.1,470,470,Acinetobacter baumannii
PDT001770066.2,470,470,Acinetobacter baumannii
PDT000880024.1,470,470,Acinetobacter baumannii
PDT002049319.1,470,470,Acinetobacter baumannii
PDT002179568.1,470,470,Acinetobacter baumannii
PDT000106811.2,470,470,Acinetobacter baumannii
PDT002275300.1,470,470,Acinetobacter baumannii
PDT001278466.1,470,470,Acinetobacter baumannii
PDT002059887.1,470,470,Acinetobacter baumannii
PDT000898429.3,470,470,Acinetobacter baumannii
PDT001290927.3,470,470,Acinetobacter baumannii
PDT000510393.1,470,470,Acinetobacter baumannii
PDT001957138.1,470,470,Acinetobacter baumannii
PDT002236313.1,470,470,Acinetobacter baumannii
PDT001192995.1,470,470,Acinetobacter baumannii
PDT002026730.1,470,470,Acinetobacter baumannii
PDT001469715.1,470,470,Acinetobacter baumannii
PDT001764394.1,470,470,Acinetobacter baumannii
PDT000929052.1,470,470,Acinetobacter baumannii
PDT001204940.3,470,470,Acinetobacter baumannii
PDT001603294.1,470,470,Acinetobacter baumannii
PDT001469672.1,470,470,Acinetobacter baumannii
PDT000660337.1,470,470,Acinetobacter baumannii
PDT001383036.1,470,470,Acinetobacter baumannii
PDT002085746.1,470,470,Acinetobacter baumannii
PDT002302033.1,470,470,Acinetobacter baumannii
PDT002067955.1,470,470,Acinetobacter baumannii
PDT001253212.4,470,470,Acinetobacter baumannii
PDT000135506.1,470,470,Acinetobacter baumannii
PDT002058838.1,470,470,Acinetobacter baumannii
PDT000191277.1,470,470,Acinetobacter baumannii
PDT001157482.6,470,470,Acinetobacter baumannii
PDT000216854.1,470,470,Acinetobacter baumannii
PDT000156164.1,470,470,Acinetobacter baumannii
PDT001135346.1,470,470,Acinetobacter baumannii
PDT000626469.2,470,470,Acinetobacter baumannii
PDT001287120.3,470,470,Acinetobacter baumannii
PDT000932145.3,470,470,Acinetobacter baumannii
PDT000746520.1,470,470,Acinetobacter baumannii
PDT000887205.1,470,470,Acinetobacter baumannii
PDT002117984.1,470,470,Acinetobacter baumannii
PDT001135127.1,470,470,Acinetobacter baumannii
PDT000429858.1,470,470,Acinetobacter baumannii
PDT001374671.3,470,470,Acinetobacter baumannii
PDT000304624.1,470,470,Acinetobacter baumannii
PDT001488333.1,470,470,Acinetobacter baumannii
PDT001661856.3,470,470,Acinetobacter baumannii
PDT001502889.1,470,470,Acinetobacter baumannii
PDT001609361.3,470,470,Acinetobacter baumannii
PDT002134234.1,470,470,Acinetobacter baumannii
PDT001371146.1,470,470,Acinetobacter baumannii
PDT000233355.1,470,470,Acinetobacter baumannii
PDT000354329.1,470,470,Acinetobacter baumannii
PDT002050490.1,470,470,Acinetobacter baumannii
PDT001893482.2,470,470,Acinetobacter baumannii
PDT001688407.3,470,470,Acinetobacter baumannii
PDT002376801.1,470,470,Acinetobacter baumannii
PDT001200241.1,470,470,Acinetobacter baumannii
PDT001278472.1,470,470,Acinetobacter baumannii
PDT001280619.3,470,470,Acinetobacter baumannii
PDT000231453.2,470,470,Acinetobacter baumannii
PDT002314315.1,470,470,Acinetobacter baumannii
PDT000885070.1,470,470,Acinetobacter baumannii
PDT001766134.1,470,470,Acinetobacter baumannii
PDT000885023.1,470,470,Acinetobacter baumannii
PDT001506189.1,470,470,Acinetobacter baumannii
PDT001325622.1,470,470,Acinetobacter baumannii
PDT002151981.1,470,470,Acinetobacter baumannii
PDT001506014.1,470,470,Acinetobacter baumannii
PDT001837077.1,470,470,Acinetobacter baumannii
PDT000725227.3,470,470,Acinetobacter baumannii
PDT000882519.1,470,470,Acinetobacter baumannii
PDT001505917.1,470,470,Acinetobacter baumannii
PDT001469603.1,470,470,Acinetobacter baumannii
PDT000945289.2,470,470,Acinetobacter baumannii
PDT002247645.1,470,470,Acinetobacter baumannii
PDT000173912.1,470,470,Acinetobacter baumannii
PDT001505770.1,470,470,Acinetobacter baumannii
PDT002126331.1,470,470,Acinetobacter baumannii
PDT000482873.1,470,470,Acinetobacter baumannii
PDT001264608.3,470,470,Acinetobacter baumannii
PDT002126768.1,470,470,Acinetobacter baumannii
PDT000606008.1,470,470,Acinetobacter baumannii
PDT000046324.1,470,470,Acinetobacter baumannii
PDT000866569.1,470,470,Acinetobacter baumannii
PDT002198841.1,470,470,Acinetobacter baumannii
PDT001046077.3,470,470,Acinetobacter baumannii
PDT002057181.1,470,470,Acinetobacter baumannii
PDT000162447.2,470,470,Acinetobacter baumannii
PDT001165428.3,470,470,Acinetobacter baumannii
PDT001689497.3,470,470,Acinetobacter baumannii
PDT000928454.3,470,470,Acinetobacter baumannii
PDT002314007.1,470,470,Acinetobacter baumannii
PDT002036466.1,470,470,Acinetobacter baumannii
PDT001505870.1,470,470,Acinetobacter baumannii
PDT000866597.1,470,470,Acinetobacter baumannii
PDT001585635.1,470,470,Acinetobacter baumannii
PDT000975909.2,470,470,Acinetobacter baumannii
PDT001071639.3,470,470,Acinetobacter baumannii
PDT001149705.3,470,470,Acinetobacter baumannii
PDT002126941.1,470,470,Acinetobacter baumannii
PDT001495973.1,470,470,Acinetobacter baumannii
PDT001779480.2,470,470,Acinetobacter baumannii
PDT000863677.1,470,470,Acinetobacter baumannii
PDT002247422.1,470,470,Acinetobacter baumannii
PDT002174422.1,470,470,Acinetobacter baumannii
PDT001218216.1,470,470,Acinetobacter baumannii
PDT001336261.1,470,470,Acinetobacter baumannii
PDT001708661.3,470,470,Acinetobacter baumannii
PDT002244340.1,470,470,Acinetobacter baumannii
PDT002247628.1,470,470,Acinetobacter baumannii
PDT002126750.1,470,470,Acinetobacter baumannii
PDT000106768.2,470,470,Acinetobacter baumannii
PDT002126209.1,470,470,Acinetobacter baumannii
PDT002371472.1,470,470,Acinetobacter baumannii
PDT000725204.3,470,470,Acinetobacter baumannii
PDT002381652.1,470,470,Acinetobacter baumannii
PDT000633740.1,470,470,Acinetobacter baumannii
PDT000683293.1,470,470,Acinetobacter baumannii
PDT000747308.1,470,470,Acinetobacter baumannii
PDT000945279.2,470,470,Acinetobacter baumannii
PDT000510460.1,470,470,Acinetobacter baumannii
PDT000968699.3,470,470,Acinetobacter baumannii
PDT002291797.1,470,470,Acinetobacter baumannii
PDT002302001.1,470,470,Acinetobacter baumannii
PDT001191765.2,470,470,Acinetobacter baumannii
PDT000101123.2,470,470,Acinetobacter baumannii
PDT001837958.1,470,470,Acinetobacter baumannii
PDT000850524.3,470,470,Acinetobacter baumannii
PDT001665443.1,470,470,Acinetobacter baumannii
PDT000632411.1,470,470,Acinetobacter baumannii
PDT001232693.3,470,470,Acinetobacter baumannii
PDT000114722.2,470,470,Acinetobacter baumannii
PDT000863588.1,470,470,Acinetobacter baumannii
PDT001494029.1,470,470,Acinetobacter baumannii
PDT001225618.1,470,470,Acinetobacter baumannii
PDT002381644.1,470,470,Acinetobacter baumannii
PDT001832188.1,470,470,Acinetobacter baumannii
PDT001233310.3,470,470,Acinetobacter baumannii
PDT000023849.1,1310855,470,Acinetobacter baumannii
PDT000945229.2,470,470,Acinetobacter baumannii
PDT001616341.3,470,470,Acinetobacter baumannii
PDT002120177.1,470,470,Acinetobacter baumannii
PDT000837924.1,470,470,Acinetobacter baumannii
PDT001383100.1,470,470,Acinetobacter baumannii
PDT001471026.1,470,470,Acinetobacter baumannii
PDT001200509.1,470,470,Acinetobacter baumannii
PDT001325760.1,470,470,Acinetobacter baumannii
PDT002026709.1,470,470,Acinetobacter baumannii
PDT001850545.2,470,470,Acinetobacter baumannii
PDT002036906.1,470,470,Acinetobacter baumannii
PDT001151731.3,470,470,Acinetobacter baumannii
PDT002117968.1,470,470,Acinetobacter baumannii
PDT001609359.3,470,470,Acinetobacter baumannii
PDT000626506.2,470,470,Acinetobacter baumannii
PDT000662293.1,470,470,Acinetobacter baumannii
PDT001318006.1,470,470,Acinetobacter baumannii
PDT000526401.1,470,470,Acinetobacter baumannii
PDT001253203.4,470,470,Acinetobacter baumannii
PDT000156177.1,470,470,Acinetobacter baumannii
PDT001200286.1,470,470,Acinetobacter baumannii
PDT002239646.1,470,470,Acinetobacter baumannii
PDT001653487.1,470,470,Acinetobacter baumannii
PDT002129709.1,470,470,Acinetobacter baumannii
PDT001817661.2,470,470,Acinetobacter baumannii
PDT000745467.1,470,470,Acinetobacter baumannii
PDT002365252.1,470,470,Acinetobacter baumannii
PDT001135287.1,470,470,Acinetobacter baumannii
PDT001820114.1,470,470,Acinetobacter baumannii
PDT000725212.3,470,470,Acinetobacter baumannii
PDT001899150.1,470,470,Acinetobacter baumannii
PDT001888999.1,470,470,Acinetobacter baumannii
PDT001242784.3,470,470,Acinetobacter baumannii
PDT000534413.1,470,470,Acinetobacter baumannii
PDT001810505.2,470,470,Acinetobacter baumannii
PDT000968729.3,470,470,Acinetobacter baumannii
PDT000928463.3,470,470,Acinetobacter baumannii
PDT001059085.1,470,470,Acinetobacter baumannii
PDT002247326.1,470,470,Acinetobacter baumannii
PDT002024693.1,470,470,Acinetobacter baumannii
PDT002024024.1,470,470,Acinetobacter baumannii
PDT001610192.1,470,470,Acinetobacter baumannii
PDT002094397.1,470,470,Acinetobacter baumannii
PDT002126927.1,470,470,Acinetobacter baumannii
PDT002017336.1,470,470,Acinetobacter baumannii
PDT001336297.1,470,470,Acinetobacter baumannii
PDT000222341.1,470,470,Acinetobacter baumannii
PDT001911505.1,470,470,Acinetobacter baumannii
PDT001603078.1,470,470,Acinetobacter baumannii
PDT000751316.1,470,470,Acinetobacter baumannii
PDT000023924.1,1310989,470,Acinetobacter baumannii
PDT002023779.1,470,470,Acinetobacter baumannii
PDT001270219.3,470,470,Acinetobacter baumannii
PDT000884357.1,470,470,Acinetobacter baumannii
PDT000683319.1,470,470,Acinetobacter baumannii
PDT001192398.1,470,470,Acinetobacter baumannii
PDT001824742.1,470,470,Acinetobacter baumannii
PDT001725751.3,470,470,Acinetobacter baumannii
PDT000173752.3,470,470,Acinetobacter baumannii
PDT000023486.1,1310694,470,Acinetobacter baumannii
PDT001383176.1,470,470,Acinetobacter baumannii
PDT001787017.2,470,470,Acinetobacter baumannii
PDT001147105.1,470,470,Acinetobacter baumannii
PDT001006786.1,470,470,Acinetobacter baumannii
PDT001896695.2,470,470,Acinetobacter baumannii
PDT000893002.1,470,470,Acinetobacter baumannii
PDT001157094.7,470,470,Acinetobacter baumannii
PDT001310043.1,470,470,Acinetobacter baumannii
PDT001766127.1,470,470,Acinetobacter baumannii
PDT001351151.3,470,470,Acinetobacter baumannii
PDT000884520.1,470,470,Acinetobacter baumannii
PDT001200503.1,470,470,Acinetobacter baumannii
PDT001946896.2,470,470,Acinetobacter baumannii
PDT000660357.1,470,470,Acinetobacter baumannii
PDT001689509.3,470,470,Acinetobacter baumannii
PDT001135615.1,470,470,Acinetobacter baumannii
PDT001993323.1,470,470,Acinetobacter baumannii
PDT001135294.1,470,470,Acinetobacter baumannii
PDT001296725.3,470,470,Acinetobacter baumannii
PDT002145420.1,470,470,Acinetobacter baumannii
PDT001695743.1,470,470,Acinetobacter baumannii
PDT000534492.1,470,470,Acinetobacter baumannii
PDT002179591.1,470,470,Acinetobacter baumannii
