scientific_name,erd_group,target_acc,Sample_Name
Staphylococcus aureus,PDS000163737.1,PDT001507767.1,PDT001507767_1
Staphylococcus aureus,PDS000196777.1,PDT001228340.1,PDT001228340_1
Staphylococcus aureus,PDS000136030.1,PDT001586049.1,PDT001586049_1
Staphylococcus aureus,PDS000068774.1,PDT000349402.2,PDT000349402_2
Staphylococcus aureus,PDS000129424.1,PDT001539757.1,PDT001539757_1
Staphylococcus aureus,PDS000128506.1,PDT001533725.1,PDT001533725_1
Staphylococcus aureus,PDS000175239.1,PDT002090438.1,PDT002090438_1
Staphylococcus aureus,PDS000124968.1,PDT001495079.1,PDT001495079_1
Staphylococcus aureus,PDS000069772.1,PDT000693549.2,PDT000693549_2
Staphylococcus aureus,PDS000127809.1,PDT001528244.1,PDT001528244_1
Staphylococcus aureus,PDS000134617.1,PDT001378850.2,PDT001378850_2
Staphylococcus aureus,PDS000131487.1,PDT001561590.1,PDT001561590_1
Staphylococcus aureus,PDS000128987.1,PDT001535094.1,PDT001535094_1
Staphylococcus aureus,PDS000138217.4,PDT001250962.1,PDT001250962_1
Staphylococcus aureus,PDS000092447.2,PDT001083765.1,PDT001083765_1
Staphylococcus aureus,PDS000127911.2,PDT001525835.1,PDT001525835_1
Staphylococcus aureus,PDS000125473.2,PDT001501019.1,PDT001501019_1
Staphylococcus aureus,PDS000129551.1,PDT001540730.1,PDT001540730_1
Staphylococcus aureus,PDS000127174.1,PDT001516352.1,PDT001516352_1
Staphylococcus aureus,PDS000140351.1,PDT001583272.1,PDT001583272_1
Staphylococcus aureus,PDS000148983.1,PDT001773251.1,PDT001773251_1
Staphylococcus aureus,PDS000140403.1,PDT001669357.1,PDT001669357_1
Staphylococcus aureus,PDS000162474.2,PDT001974776.1,PDT001974776_1
Staphylococcus aureus,PDS000144952.3,PDT002032436.1,PDT002032436_1
Staphylococcus aureus,PDS000078828.1,PDT000933117.1,PDT000933117_1
Staphylococcus aureus,PDS000092495.3,PDT002075531.1,PDT002075531_1
Staphylococcus aureus,PDS000069077.1,PDT000210195.2,PDT000210195_2
Staphylococcus aureus,PDS000193933.1,PDT001565130.1,PDT001565130_1
Staphylococcus aureus,PDS000140317.1,PDT001669627.1,PDT001669627_1
Staphylococcus aureus,PDS000068716.1,PDT000371201.2,PDT000371201_2
Staphylococcus aureus,PDS000175428.1,PDT002092541.1,PDT002092541_1
Staphylococcus aureus,PDS000069595.1,PDT000070741.2,PDT000070741_2
Staphylococcus aureus,PDS000132015.1,PDT001567508.1,PDT001567508_1
Staphylococcus aureus,PDS000111271.1,PDT001317523.1,PDT001317523_1
Staphylococcus aureus,PDS000129393.1,PDT001540127.1,PDT001540127_1
Staphylococcus aureus,PDS000128188.1,PDT001529412.1,PDT001529412_1
Staphylococcus aureus,PDS000142529.1,PDT001696534.1,PDT001696534_1
Staphylococcus aureus,PDS000131996.1,PDT001519977.1,PDT001519977_1
Staphylococcus aureus,PDS000133420.1,PDT001534579.1,PDT001534579_1
Staphylococcus aureus,PDS000182699.1,PDT002164896.1,PDT002164896_1
Staphylococcus aureus,PDS000165852.1,PDT001975730.1,PDT001975730_1
Staphylococcus aureus,PDS000068686.3,PDT000371276.2,PDT000371276_2
Staphylococcus aureus,PDS000154121.2,PDT001828228.1,PDT001828228_1
Staphylococcus aureus,PDS000128865.1,PDT000284403.2,PDT000284403_2
Staphylococcus aureus,PDS000190566.1,PDT002287117.1,PDT002287117_1
Staphylococcus aureus,PDS000130957.1,PDT001557241.1,PDT001557241_1
Staphylococcus aureus,PDS000110407.1,PDT001317898.1,PDT001317898_1
Staphylococcus aureus,PDS000135321.1,PDT001598814.1,PDT001598814_1
Staphylococcus aureus,PDS000133756.1,PDT001582784.1,PDT001582784_1
Staphylococcus aureus,PDS000132146.1,PDT001569088.1,PDT001569088_1
Staphylococcus aureus,PDS000126219.3,PDT002113755.1,PDT002113755_1
Staphylococcus aureus,PDS000130445.1,PDT001554354.1,PDT001554354_1
Staphylococcus aureus,PDS000069713.1,PDT000693640.2,PDT000693640_2
Staphylococcus aureus,PDS000136022.1,PDT001607810.1,PDT001607810_1
Staphylococcus aureus,PDS000125409.1,PDT001501750.1,PDT001501750_1
Staphylococcus aureus,PDS000135854.1,PDT001606552.1,PDT001606552_1
Staphylococcus aureus,PDS000135842.1,PDT001606567.1,PDT001606567_1
Staphylococcus aureus,PDS000125285.2,PDT001499006.4,PDT001499006_4
Staphylococcus aureus,PDS000170348.1,PDT001510049.1,PDT001510049_1
Staphylococcus aureus,PDS000131229.1,PDT001561270.1,PDT001561270_1
Staphylococcus aureus,PDS000170322.1,PDT002033654.1,PDT002033654_1
Staphylococcus aureus,PDS000128542.1,PDT001532774.1,PDT001532774_1
Staphylococcus aureus,PDS000188796.1,PDT002256899.1,PDT002256899_1
Staphylococcus aureus,PDS000189010.1,PDT001355447.1,PDT001355447_1
Staphylococcus aureus,PDS000129508.1,PDT001539801.1,PDT001539801_1
Staphylococcus aureus,PDS000068043.1,PDT000810603.1,PDT000810603_1
Staphylococcus aureus,PDS000150279.1,PDT001606971.1,PDT001606971_1
Staphylococcus aureus,PDS000068833.1,PDT000813726.1,PDT000813726_1
Staphylococcus aureus,PDS000127227.1,PDT001516489.1,PDT001516489_1
Staphylococcus aureus,PDS000078338.1,PDT000925921.1,PDT000925921_1
Staphylococcus aureus,PDS000069581.1,PDT000733796.2,PDT000733796_2
Staphylococcus aureus,PDS000190556.1,PDT002286870.1,PDT002286870_1
Staphylococcus aureus,PDS000069915.1,PDT000648589.2,PDT000648589_2
Staphylococcus aureus,PDS000098072.1,PDT001165290.1,PDT001165290_1
Staphylococcus aureus,PDS000132216.1,PDT001568604.1,PDT001568604_1
Staphylococcus aureus,PDS000069569.7,PDT000229786.2,PDT000229786_2
Staphylococcus aureus,PDS000112194.2,PDT001344640.1,PDT001344640_1
Staphylococcus aureus,PDS000134915.1,PDT001596274.1,PDT001596274_1
Staphylococcus aureus,PDS000099846.1,PDT001187791.1,PDT001187791_1
Staphylococcus aureus,PDS000133489.1,PDT001579340.1,PDT001579340_1
Staphylococcus aureus,PDS000193807.1,PDT002331339.1,PDT002331339_1
Staphylococcus aureus,PDS000128187.1,PDT001528961.1,PDT001528961_1
Staphylococcus aureus,PDS000128613.1,PDT001532410.1,PDT001532410_1
Staphylococcus aureus,PDS000128703.1,PDT001534667.1,PDT001534667_1
Staphylococcus aureus,PDS000070999.4,PDT000828558.1,PDT000828558_1
Staphylococcus aureus,PDS000161033.2,PDT002089833.1,PDT002089833_1
Staphylococcus aureus,PDS000068304.1,PDT000118008.2,PDT000118008_2
Staphylococcus aureus,PDS000144543.1,PDT001711963.1,PDT001711963_1
Staphylococcus aureus,PDS000136000.1,PDT001299335.1,PDT001299335_1
Staphylococcus aureus,PDS000068584.1,PDT000813892.1,PDT000813892_1
Staphylococcus aureus,PDS000162471.1,PDT001931421.1,PDT001931421_1
Staphylococcus aureus,PDS000117260.2,PDT001408939.1,PDT001408939_1
Staphylococcus aureus,PDS000068404.1,PDT000116635.2,PDT000116635_2
Staphylococcus aureus,PDS000093064.1,PDT000184834.2,PDT000184834_2
Staphylococcus aureus,PDS000165834.1,PDT001977277.1,PDT001977277_1
Staphylococcus aureus,PDS000068801.1,PDT000343120.2,PDT000343120_2
Staphylococcus aureus,PDS000068938.1,PDT000090443.2,PDT000090443_2
Staphylococcus aureus,PDS000068626.1,PDT000079783.2,PDT000079783_2
Staphylococcus aureus,PDS000173699.3,PDT002287040.1,PDT002287040_1
Staphylococcus aureus,PDS000128911.1,PDT001534357.1,PDT001534357_1
Staphylococcus aureus,PDS000126517.1,PDT001508933.1,PDT001508933_1
Staphylococcus aureus,PDS000127187.1,PDT000069025.2,PDT000069025_2
Staphylococcus aureus,PDS000144460.1,PDT000132687.2,PDT000132687_2
Staphylococcus aureus,PDS000129394.1,PDT001540134.1,PDT001540134_1
Staphylococcus aureus,PDS000165866.1,PDT001976672.1,PDT001976672_1
Staphylococcus aureus,PDS000180466.1,PDT002131612.1,PDT002131612_1
Staphylococcus aureus,PDS000182302.1,PDT002154753.1,PDT002154753_1
Staphylococcus aureus,PDS000175924.2,PDT000805256.2,PDT000805256_2
Staphylococcus aureus,PDS000125400.2,PDT001501272.1,PDT001501272_1
Staphylococcus aureus,PDS000129866.1,PDT001543854.1,PDT001543854_1
Staphylococcus aureus,PDS000133862.1,PDT001583029.1,PDT001583029_1
Staphylococcus aureus,PDS000131366.1,PDT001561857.1,PDT001561857_1
Staphylococcus aureus,PDS000076889.3,PDT000977782.1,PDT000977782_1
Staphylococcus aureus,PDS000128445.1,PDT001532441.1,PDT001532441_1
Staphylococcus aureus,PDS000133176.1,PDT001576110.1,PDT001576110_1
Staphylococcus aureus,PDS000128141.1,PDT001530242.1,PDT001530242_1
Staphylococcus aureus,PDS000130505.1,PDT001554585.1,PDT001554585_1
Staphylococcus aureus,PDS000126455.1,PDT001503228.1,PDT001503228_1
Staphylococcus aureus,PDS000149788.1,PDT001778569.1,PDT001778569_1
Staphylococcus aureus,PDS000067931.1,PDT000811031.1,PDT000811031_1
Staphylococcus aureus,PDS000140390.1,PDT001670320.1,PDT001670320_1
Staphylococcus aureus,PDS000130582.1,PDT001554862.1,PDT001554862_1
Staphylococcus aureus,PDS000190528.1,PDT002286956.1,PDT002286956_1
Staphylococcus aureus,PDS000165846.1,PDT001976746.1,PDT001976746_1
Staphylococcus aureus,PDS000091743.2,PDT001500821.1,PDT001500821_1
Staphylococcus aureus,PDS000136378.1,PDT001611847.1,PDT001611847_1
Staphylococcus aureus,PDS000144559.1,PDT001712011.1,PDT001712011_1
Staphylococcus aureus,PDS000130537.1,PDT001553555.1,PDT001553555_1
Staphylococcus aureus,PDS000128041.1,PDT001530008.1,PDT001530008_1
Staphylococcus aureus,PDS000112212.1,PDT001345159.1,PDT001345159_1
Staphylococcus aureus,PDS000160915.1,PDT001903698.1,PDT001903698_1
Staphylococcus aureus,PDS000133163.1,PDT001576277.1,PDT001576277_1
Staphylococcus aureus,PDS000184009.1,PDT001687189.1,PDT001687189_1
Staphylococcus aureus,PDS000090654.1,PDT001048892.1,PDT001048892_1
Staphylococcus aureus,PDS000136412.1,PDT001612215.1,PDT001612215_1
Staphylococcus aureus,PDS000096151.1,PDT001135091.1,PDT001135091_1
Staphylococcus aureus,PDS000108010.1,PDT001165340.1,PDT001165340_1
Staphylococcus aureus,PDS000144276.1,PDT001714873.1,PDT001714873_1
Staphylococcus aureus,PDS000165872.1,PDT001976799.1,PDT001976799_1
Staphylococcus aureus,PDS000128453.1,PDT001532595.1,PDT001532595_1
Staphylococcus aureus,PDS000125514.2,PDT001578746.1,PDT001578746_1
Staphylococcus aureus,PDS000130803.1,PDT001556656.1,PDT001556656_1
Staphylococcus aureus,PDS000128728.1,PDT001534855.1,PDT001534855_1
Staphylococcus aureus,PDS000166644.1,PDT001984316.1,PDT001984316_1
Staphylococcus aureus,PDS000193576.1,PDT002180995.1,PDT002180995_1
Staphylococcus aureus,PDS000146564.1,PDT001739205.1,PDT001739205_1
Staphylococcus aureus,PDS000148934.1,PDT001773481.1,PDT001773481_1
Staphylococcus aureus,PDS000068773.5,PDT001644456.1,PDT001644456_1
Staphylococcus aureus,PDS000153829.1,PDT001824870.1,PDT001824870_1
Staphylococcus aureus,PDS000140344.1,PDT001539119.1,PDT001539119_1
Staphylococcus aureus,PDS000148788.1,PDT001773409.1,PDT001773409_1
Staphylococcus aureus,PDS000175234.1,PDT002091251.1,PDT002091251_1
Staphylococcus aureus,PDS000128978.1,PDT001536315.1,PDT001536315_1
Staphylococcus aureus,PDS000076905.1,PDT000904378.1,PDT000904378_1
Staphylococcus aureus,PDS000128723.1,PDT001534920.1,PDT001534920_1
Staphylococcus aureus,PDS000077599.1,PDT000916487.1,PDT000916487_1
Staphylococcus aureus,PDS000069791.2,PDT000686813.2,PDT000686813_2
Staphylococcus aureus,PDS000130282.1,PDT001550053.1,PDT001550053_1
Staphylococcus aureus,PDS000068919.3,PDT000076175.2,PDT000076175_2
Staphylococcus aureus,PDS000135446.2,PDT001646299.1,PDT001646299_1
Staphylococcus aureus,PDS000130661.1,PDT001554999.1,PDT001554999_1
Staphylococcus aureus,PDS000068247.1,PDT000635093.2,PDT000635093_2
Staphylococcus aureus,PDS000127280.1,PDT001518949.1,PDT001518949_1
Staphylococcus aureus,PDS000122319.1,PDT001191194.1,PDT001191194_1
Staphylococcus aureus,PDS000125487.1,PDT001501474.1,PDT001501474_1
Staphylococcus aureus,PDS000069226.3,PDT000531941.2,PDT000531941_2
Staphylococcus aureus,PDS000083179.3,PDT000534652.2,PDT000534652_2
Staphylococcus aureus,PDS000170250.1,PDT002031923.1,PDT002031923_1
Staphylococcus aureus,PDS000144070.1,PDT000083741.2,PDT000083741_2
Staphylococcus aureus,PDS000127628.1,PDT001317371.1,PDT001317371_1
Staphylococcus aureus,PDS000127673.1,PDT001525587.1,PDT001525587_1
Staphylococcus aureus,PDS000126688.1,PDT001511613.1,PDT001511613_1
Staphylococcus aureus,PDS000170277.1,PDT002031988.1,PDT002031988_1
Staphylococcus aureus,PDS000125408.3,PDT001501317.1,PDT001501317_1
Staphylococcus aureus,PDS000068634.1,PDT000371500.2,PDT000371500_2
Staphylococcus aureus,PDS000140367.1,PDT001669669.1,PDT001669669_1
Staphylococcus aureus,PDS000135626.3,PDT001323829.1,PDT001323829_1
Staphylococcus aureus,PDS000069670.3,PDT000995349.1,PDT000995349_1
Staphylococcus aureus,PDS000092493.2,PDT002286720.1,PDT002286720_1
Staphylococcus aureus,PDS000128845.2,PDT001534806.1,PDT001534806_1
Staphylococcus aureus,PDS000136002.1,PDT001607676.1,PDT001607676_1
Staphylococcus aureus,PDS000142254.1,PDT001694015.1,PDT001694015_1
Staphylococcus aureus,PDS000175307.1,PDT002091171.1,PDT002091171_1
Staphylococcus aureus,PDS000112341.1,PDT001345134.1,PDT001345134_1
Staphylococcus aureus,PDS000175135.1,PDT001566431.1,PDT001566431_1
Staphylococcus aureus,PDS000143259.1,PDT001585640.1,PDT001585640_1
Staphylococcus aureus,PDS000130756.3,PDT001174353.1,PDT001174353_1
Staphylococcus aureus,PDS000068216.1,PDT000578286.2,PDT000578286_2
Staphylococcus aureus,PDS000194496.1,PDT002339672.1,PDT002339672_1
Staphylococcus aureus,PDS000134855.1,PDT001595904.1,PDT001595904_1
Staphylococcus aureus,PDS000092026.3,PDT002287254.1,PDT002287254_1
Staphylococcus aureus,PDS000137760.1,PDT001556117.1,PDT001556117_1
Staphylococcus aureus,PDS000129963.1,PDT001546292.1,PDT001546292_1
Staphylococcus aureus,PDS000131259.3,PDT001559836.1,PDT001559836_1
Staphylococcus aureus,PDS000067790.4,PDT001590196.1,PDT001590196_1
Staphylococcus aureus,PDS000132266.1,PDT001571129.1,PDT001571129_1
Staphylococcus aureus,PDS000153745.4,PDT001823821.1,PDT001823821_1
Staphylococcus aureus,PDS000134629.2,PDT001592723.1,PDT001592723_1
Staphylococcus aureus,PDS000070381.1,PDT000822344.1,PDT000822344_1
Staphylococcus aureus,PDS000130962.2,PDT001557285.1,PDT001557285_1
Staphylococcus aureus,PDS000164476.1,PDT001955360.1,PDT001955360_1
Staphylococcus aureus,PDS000144553.1,PDT001711605.1,PDT001711605_1
Staphylococcus aureus,PDS000130343.1,PDT001552077.1,PDT001552077_1
Staphylococcus aureus,PDS000129864.1,PDT001544747.1,PDT001544747_1
Staphylococcus aureus,PDS000144078.1,PDT001715400.1,PDT001715400_1
Staphylococcus aureus,PDS000127484.2,PDT001522308.1,PDT001522308_1
Staphylococcus aureus,PDS000129822.1,PDT001544602.1,PDT001544602_1
Staphylococcus aureus,PDS000129435.1,PDT001539755.1,PDT001539755_1
Staphylococcus aureus,PDS000129606.1,PDT001543480.1,PDT001543480_1
Staphylococcus aureus,PDS000188786.1,PDT002256796.1,PDT002256796_1
Staphylococcus aureus,PDS000136019.1,PDT001607319.1,PDT001607319_1
Staphylococcus aureus,PDS000085436.1,PDT001017009.1,PDT001017009_1
Staphylococcus aureus,PDS000180570.1,PDT002132516.1,PDT002132516_1
Staphylococcus aureus,PDS000133196.1,PDT001576265.1,PDT001576265_1
Staphylococcus aureus,PDS000131855.1,PDT001559373.1,PDT001559373_1
Staphylococcus aureus,PDS000144991.1,PDT001527006.1,PDT001527006_1
Staphylococcus aureus,PDS000186448.2,PDT001325055.1,PDT001325055_1
Staphylococcus aureus,PDS000175222.1,PDT001561506.1,PDT001561506_1
Staphylococcus aureus,PDS000194077.1,PDT002136189.1,PDT002136189_1
Staphylococcus aureus,PDS000167808.1,PDT001998278.1,PDT001998278_1
Staphylococcus aureus,PDS000125707.1,PDT001499509.1,PDT001499509_1
Staphylococcus aureus,PDS000069563.1,PDT000766260.2,PDT000766260_2
Staphylococcus aureus,PDS000136165.1,PDT001608272.1,PDT001608272_1
Staphylococcus aureus,PDS000069459.1,PDT000772504.2,PDT000772504_2
Staphylococcus aureus,PDS000075470.1,PDT000882003.1,PDT000882003_1
Staphylococcus aureus,PDS000090648.1,PDT001049410.1,PDT001049410_1
Staphylococcus aureus,PDS000125818.1,PDT001499656.1,PDT001499656_1
Staphylococcus aureus,PDS000133333.1,PDT001578255.1,PDT001578255_1
Staphylococcus aureus,PDS000092074.2,PDT001077719.1,PDT001077719_1
Staphylococcus aureus,PDS000135115.1,PDT001597605.1,PDT001597605_1
Staphylococcus aureus,PDS000130504.1,PDT001452693.1,PDT001452693_1
Staphylococcus aureus,PDS000133184.1,PDT001574176.1,PDT001574176_1
Staphylococcus aureus,PDS000128223.1,PDT001529382.1,PDT001529382_1
Staphylococcus aureus,PDS000132107.1,PDT001527797.1,PDT001527797_1
Staphylococcus aureus,PDS000131964.1,PDT001567553.1,PDT001567553_1
Staphylococcus aureus,PDS000120275.1,PDT001443934.1,PDT001443934_1
Staphylococcus aureus,PDS000131412.1,PDT001561627.1,PDT001561627_1
Staphylococcus aureus,PDS000101739.1,PDT000811796.1,PDT000811796_1
Staphylococcus aureus,PDS000134853.1,PDT001595771.1,PDT001595771_1
Staphylococcus aureus,PDS000125210.2,PDT001499296.1,PDT001499296_1
Staphylococcus aureus,PDS000165840.1,PDT001976887.1,PDT001976887_1
Staphylococcus aureus,PDS000131195.3,PDT001565023.1,PDT001565023_1
Staphylococcus aureus,PDS000067864.1,PDT000811585.1,PDT000811585_1
Staphylococcus aureus,PDS000131818.2,PDT001564004.1,PDT001564004_1
Staphylococcus aureus,PDS000075465.1,PDT000883701.1,PDT000883701_1
Staphylococcus aureus,PDS000144447.1,PDT001713411.1,PDT001713411_1
Staphylococcus aureus,PDS000137843.1,PDT001556074.1,PDT001556074_1
Staphylococcus aureus,PDS000126283.1,PDT000357967.2,PDT000357967_2
Staphylococcus aureus,PDS000130127.3,PDT001549843.1,PDT001549843_1
Staphylococcus aureus,PDS000126195.3,PDT002113781.1,PDT002113781_1
