target_acc,asm_acc
PDT000875974.1,GCA_022065165.1
PDT000874669.1,GCA_022088765.1
PDT000574958.1,GCA_008120605.1
PDT002016320.1,GCA_034163725.1
PDT000460575.1,GCA_004146185.1
PDT000932825.1,GCA_016615685.1
PDT001411299.1,GCA_025102305.1
PDT000933607.1,GCA_016643865.1
PDT000688010.1,GCA_010671585.1
PDT001235943.1,GCA_021735745.1
PDT000822690.1,GCA_014286895.1
PDT000868177.4,
PDT001216116.1,GCA_021913365.1
PDT001044104.1,GCA_018420495.1
PDT001269076.1,
PDT001558129.1,GCA_027625575.1
PDT001079459.1,
PDT001079350.1,GCA_019051615.1
PDT001243808.1,
PDT001243473.1,GCA_022160825.1
PDT001227539.1,GCA_021795035.1
PDT001296765.1,GCA_023208335.1
PDT000903563.1,GCA_015718815.1
PDT001299604.1,GCA_023315895.1
PDT001676488.1,GCA_029523605.1
PDT001261274.1,GCA_022498845.1
PDT002371017.1,GCA_041860965.1
PDT001951928.1,GCA_032983105.1
PDT001049026.1,GCA_021941735.1
PDT001468605.1,GCA_025884035.1
PDT002038587.1,GCA_034491965.1
PDT001196617.1,
PDT002009138.1,GCA_034026435.1
PDT001580451.1,GCA_027949125.1
PDT001940654.1,GCA_032737745.1
PDT001655886.1,GCA_029079905.1
PDT002208356.1,GCA_040198915.1
PDT002227187.1,GCA_040279365.1
PDT001991585.1,GCA_033799265.1
PDT001991633.1,GCA_033800215.1
PDT002291975.1,GCA_041037185.1
PDT002042053.1,GCA_034732095.1
PDT002044320.1,GCA_034865165.1
PDT002383223.1,GCA_041920795.1
PDT001091973.1,GCA_021924245.1
PDT001011426.1,GCA_021976995.1
PDT001094200.1,
PDT002227179.1,GCA_040271375.1
PDT002251063.1,GCA_040691195.1
PDT002255296.1,GCA_040704825.1
PDT001369739.1,
PDT002334958.1,GCA_041419995.1
PDT001003220.1,
PDT000809696.1,GCA_014168655.1
PDT000441139.1,GCA_022244815.1
PDT000441133.1,GCA_022244795.1
PDT000445144.1,
PDT001214153.1,GCA_021850285.1
PDT001198308.1,GCA_021873355.1
PDT000370606.1,GCA_900507505.1
PDT000369329.1,GCA_900513105.1
PDT000437977.1,
PDT000426222.1,
PDT000425163.1,
PDT000423489.1,GCA_022298555.1
PDT000198707.1,GCA_900173595.1
PDT000354678.1,GCA_900493555.1
PDT000442304.1,GCA_022235205.1
PDT001198650.1,
PDT000618082.1,
PDT000304388.1,GCA_003034385.1
PDT000706784.1,GCA_022200525.1
PDT000708351.1,GCA_022199045.1
PDT001206679.1,
PDT000613566.1,
PDT000613651.1,
PDT000706832.1,GCA_022200125.1
PDT000633963.1,
PDT000745627.1,
PDT001193853.1,
PDT001194555.1,
PDT001194238.1,
PDT001491733.1,
PDT001491718.1,
PDT001491635.1,
PDT000489689.1,GCA_900774495.1
PDT000716568.1,
PDT001216646.1,
PDT001216810.1,
PDT000715666.1,
PDT000715712.1,GCA_022188025.1
PDT001586832.1,
PDT001587573.1,
PDT001586453.1,
PDT001475674.1,
PDT001475655.1,
PDT001265777.1,
PDT001185143.2,GCA_905330225.2
PDT001094262.1,
PDT001196537.1,
PDT001903465.1,GCA_032128135.1
PDT001903060.1,GCA_032136675.1
PDT001208223.1,GCA_021862085.1
PDT002300980.1,
PDT002322341.1,
PDT001191505.1,
PDT002356048.1,
PDT000097280.1,GCA_001463475.1
PDT002284011.1,
PDT001585592.1,GCA_028090255.1
PDT001820143.1,GCA_956441495.1
PDT002314948.1,
PDT000067973.1,GCA_001031235.1
PDT001211072.1,GCA_922823825.1
PDT002054108.1,GCA_035889875.1
PDT002116969.1,GCA_037393045.1
PDT000712799.3,GCA_031041455.2
PDT001452540.3,GCA_025689585.3
PDT001616162.1,GCA_028645895.1
PDT000173927.1,GCA_001908895.1
PDT000875954.1,GCA_022065825.1
PDT000212967.1,GCA_002156785.1
PDT000435500.1,
PDT000435534.1,GCA_022262915.1
PDT000869511.1,GCA_022143845.1
PDT000274012.1,GCA_002845235.1
PDT000274017.1,GCA_002845865.1
PDT002017074.1,GCA_034195025.1
PDT000355810.1,GCA_003346525.1
PDT000414894.1,GCA_003861365.1
PDT000538949.2,GCA_006540565.2
PDT001087251.1,GCA_021935055.1
PDT000574947.1,GCA_008107535.1
PDT000563635.1,GCA_007955285.1
PDT000604076.1,GCA_008867635.1
PDT001278043.1,GCA_022789245.1
PDT000881287.1,
PDT000881167.1,GCA_022053565.1
PDT001141082.1,GCA_021905895.1
PDT000852514.1,GCA_014833785.1
PDT002279997.1,GCA_040990465.1
PDT000858600.1,GCA_022146365.1
PDT002017057.1,GCA_034156325.1
PDT000884762.1,GCA_015278415.1
PDT001658804.1,GCA_029109585.1
PDT001025526.1,GCA_021945195.1
PDT001128430.2,GCA_019928065.1
PDT001011034.1,GCA_021980055.1
PDT000945121.2,GCA_016761835.1
PDT001469305.1,GCA_025890615.1
PDT000435192.1,
PDT001289555.1,GCA_023026665.1
PDT001227095.1,GCA_021519315.1
PDT001243755.1,GCA_022158385.1
PDT001299601.1,GCA_023315955.1
PDT002017457.1,GCA_034084835.1
PDT001250653.1,GCA_022306695.1
PDT002290718.1,
PDT002032703.1,GCA_034433035.1
PDT001359249.1,GCA_024236635.1
PDT002102194.1,GCA_963900555.1
PDT001324900.1,GCA_023657615.1
PDT000925033.1,GCA_022027815.1
PDT001347611.1,GCA_023977275.1
PDT001579530.1,GCA_027885885.1
PDT001382083.1,
PDT001512550.1,GCA_026626185.1
PDT002075091.1,GCA_036530215.1
PDT002096732.2,GCA_036951825.1
PDT001726402.3,GCA_031035635.2
PDT001716429.1,GCA_029913665.1
PDT002239666.1,GCA_040493775.1
PDT001825614.1,GCA_030518035.1
PDT001809939.1,GCA_030406885.1
PDT001820220.1,GCA_030490225.1
PDT001815455.1,GCA_030434095.1
PDT001865320.1,
PDT002045094.1,GCA_035017085.1
PDT002104157.1,GCA_037075855.1
PDT002094542.1,GCA_036909135.1
PDT002029120.1,GCA_034407105.1
PDT002041831.1,GCA_034728375.1
PDT002042296.1,GCA_034737795.1
PDT002041741.1,GCA_034725615.1
PDT002044263.1,GCA_034864005.1
PDT001905107.1,GCA_032068225.1
PDT002369408.1,GCA_041834325.1
PDT002383259.1,GCA_041926625.1
PDT002160461.1,GCA_039606135.1
PDT002160607.1,GCA_039609335.1
PDT002160567.1,GCA_039608535.1
PDT002160704.1,GCA_039611295.1
PDT002178472.1,GCA_039847415.1
PDT002160504.1,GCA_039607275.1
PDT002187530.1,GCA_040029055.1
PDT002251017.1,GCA_040690275.1
PDT001003176.1,
PDT000439314.1,
PDT000440126.1,
PDT000136180.2,GCA_022315265.1
PDT000874510.1,
PDT000636111.1,GCA_022209765.1
PDT001702933.1,GCA_031066865.1
PDT000370073.1,GCA_900501835.1
PDT000425200.1,
PDT000716615.1,GCA_022185525.1
PDT000536100.1,
PDT000547879.1,
PDT000541870.1,
PDT002069410.1,GCA_036287785.1
PDT000543398.1,GCA_902162605.1
PDT000438386.1,GCA_022255655.1
PDT001092229.1,GCA_021919725.1
PDT001092400.1,
PDT000614605.1,
PDT000763586.1,
PDT000685578.1,GCA_022202005.1
PDT001203817.1,
PDT000614201.1,
PDT000615189.1,
PDT000989536.1,GCA_021990445.1
PDT000361079.1,GCA_900498655.1
PDT000595256.1,GCA_900560365.1
PDT001193269.1,
PDT000887674.1,
PDT000886768.1,
PDT001491736.1,
PDT000535719.1,GCA_022326065.1
PDT000489671.1,GCA_900774315.1
PDT001587561.1,
PDT001269538.1,
PDT001266473.1,
PDT001011650.1,
PDT001185044.2,GCA_905232065.2
PDT001218109.1,GCA_021820505.1
PDT001197698.1,
PDT002381567.1,GCA_041902535.1
PDT001205947.1,
PDT001205928.1,
PDT001558719.1,
PDT001375166.1,GCA_024586055.1
PDT001592197.1,GCA_947662835.1
PDT001972733.1,GCA_033454125.1
PDT001653211.3,GCA_029048665.3
PDT002141291.1,GCA_038410215.1
PDT002266554.1,GCA_040902095.1
PDT000130450.2,
PDT001151312.1,GCA_020479325.1
PDT001256201.1,GCA_022430725.1
PDT000881527.1,GCA_022049485.1
PDT000168553.2,GCA_001887995.2
PDT002085418.1,GCA_036785835.1
PDT000869621.1,
PDT000274022.1,GCA_002845965.1
PDT000364539.1,GCA_003400885.1
PDT000441295.1,
PDT000217021.1,GCA_002180845.1
PDT000714374.1,GCA_011682905.1
PDT000870496.1,GCA_022141345.1
PDT001012065.1,GCA_018137275.1
PDT001151368.1,GCA_020481265.1
PDT001100906.1,GCA_021949345.1
PDT000443199.1,
PDT000871219.1,GCA_022126965.1
PDT000871279.1,GCA_022125485.1
PDT001019591.1,GCA_021969835.1
PDT000924948.1,GCA_022028415.1
PDT002084480.1,
PDT001162573.1,GCA_020589635.1
PDT001816647.2,GCA_030442105.2
PDT001046611.1,GCA_018442365.1
PDT001951393.1,GCA_032993065.1
PDT001214423.2,GCA_025113305.1
PDT001299622.1,GCA_023315475.1
PDT001366547.1,GCA_024428205.1
PDT001366478.1,GCA_024429955.1
PDT002038563.1,GCA_034491485.1
PDT001649975.1,GCA_028894565.1
PDT001680453.1,GCA_029602385.1
PDT002228733.1,
PDT001772978.1,GCA_030234565.1
PDT002250896.1,GCA_040687765.1
PDT001844520.1,GCA_030675335.1
PDT002098671.1,GCA_036992625.1
PDT001942100.1,GCA_032742055.1
PDT000954772.1,GCA_905127535.1
PDT002159351.1,GCA_039575205.1
PDT002026075.1,GCA_034356435.1
PDT002265363.1,
PDT002346730.1,GCA_041679205.1
PDT002171209.1,GCA_039681375.1
PDT002178467.1,GCA_039847315.1
PDT002208302.1,GCA_040197835.1
PDT002376989.1,GCA_041877665.1
PDT001891036.1,GCA_031624895.1
PDT002091462.1,
PDT000538305.1,
PDT000444058.1,
PDT001214052.1,GCA_021854155.1
PDT001481681.1,GCA_026007335.1
PDT002376743.1,
PDT000369068.1,GCA_900511005.1
PDT000370721.1,GCA_900509195.1
PDT000370089.1,GCA_900501995.1
PDT000426239.1,
PDT000425341.1,
PDT002270475.1,
PDT000630099.1,GCA_022212305.1
PDT000423785.1,GCA_022293475.1
PDT000541854.1,
PDT000536075.1,
PDT000761743.1,
PDT000707852.1,GCA_022199685.1
PDT001091900.1,
PDT000723950.1,GCA_022183145.1
PDT000613717.1,
PDT000614837.1,
PDT001203815.1,
PDT001206697.1,
PDT000763241.1,
PDT001013252.1,GCA_021972875.1
PDT000633912.1,
PDT000873290.1,
PDT000886350.3,
PDT000749214.1,
PDT001273689.1,
PDT000675620.1,
PDT001469055.1,
PDT001586479.1,
PDT000880862.1,
PDT001267090.1,
PDT001375198.1,GCA_024514575.1
PDT001266054.1,
PDT001268553.1,
PDT002383493.1,GCA_041927065.1
PDT001011494.1,
PDT001185009.2,GCA_905219005.2
PDT001905089.1,
PDT001902787.1,GCA_032156385.1
PDT001206357.1,
PDT001491505.1,
PDT001558707.1,
PDT001491481.1,
PDT002355891.1,
PDT002359348.1,
PDT001958007.1,GCA_033123665.1
PDT001820186.1,GCA_956465375.1
PDT001864299.1,GCA_959609315.1
PDT001960876.1,GCA_033107105.1
PDT000443021.1,GCA_022232485.1
PDT002081526.1,
PDT001923802.1,
PDT001744195.2,GCA_031045015.2
PDT002023759.1,GCA_034295295.1
PDT001171804.2,GCA_021898355.1
PDT001719542.3,GCA_031037595.2
PDT001590805.3,GCA_028171105.3
PDT001876381.2,GCA_031205215.2
PDT001488803.3,GCA_026248565.3
PDT000130446.2,GCA_022315975.1
PDT000433095.1,GCA_022275255.1
PDT000876231.1,GCA_022060725.1
PDT000874770.1,
PDT000369537.1,GCA_900513645.1
PDT001282515.2,GCA_022853025.1
PDT000920644.1,GCA_016136225.1
PDT001087364.1,
PDT001137121.1,GCA_020121035.1
PDT000591667.1,
PDT000591555.1,
PDT002169718.1,GCA_039674865.1
PDT001282430.2,GCA_022851325.1
PDT000785502.1,
PDT000628417.1,GCA_009661115.1
PDT000716862.1,
PDT000877622.1,
PDT000852651.1,GCA_014838465.1
PDT000871245.1,GCA_022126145.1
PDT000822774.1,GCA_014289465.1
PDT001033283.1,GCA_018350395.1
PDT001025202.1,GCA_021949095.1
PDT001816716.1,GCA_030444065.1
PDT001766227.1,GCA_030128505.1
PDT001288480.1,GCA_023037935.1
PDT001772982.1,GCA_030234655.1
PDT001557814.1,GCA_027895095.1
PDT000948388.1,GCA_022016925.1
PDT002031498.1,GCA_034390715.1
PDT001580474.1,GCA_027957545.1
PDT002279503.1,GCA_040982505.1
PDT000974327.1,GCA_022016355.1
PDT001570531.1,GCA_027904315.1
PDT002075109.1,GCA_036531335.1
PDT002098699.1,GCA_036993205.1
PDT002101971.1,GCA_037046125.1
PDT002117529.1,GCA_037281465.1
PDT002159362.1,GCA_039575425.1
PDT002043130.1,GCA_034744955.1
PDT002041651.1,GCA_034719685.1
PDT002041856.1,GCA_034729195.1
PDT002086300.1,GCA_036859345.1
PDT002019317.1,GCA_034224095.1
PDT002102134.1,GCA_037054105.1
PDT002366258.1,GCA_041765305.1
PDT002160706.1,GCA_039611335.1
PDT002208359.1,GCA_040198975.1
PDT002255677.1,
PDT002255664.1,
PDT002369369.1,GCA_041807115.1
PDT000847261.1,GCA_022169705.1
PDT000443118.1,
PDT000443120.1,
PDT001705103.1,GCA_030809655.1
PDT001481626.1,GCA_026006235.1
PDT001370250.1,GCA_024457515.1
PDT001905351.1,GCA_032130995.1
PDT002102071.1,GCA_037051925.1
PDT000370175.1,GCA_900504765.1
PDT000423752.1,GCA_022294075.1
PDT000662749.1,GCA_902704715.1
PDT001091934.1,
PDT001091644.1,GCA_021929375.1
PDT002284014.1,
PDT000614088.1,
PDT000614740.1,
PDT000613869.1,
PDT000989532.1,GCA_021990555.1
PDT000989427.1,GCA_021996065.1
PDT000613622.1,
PDT001209190.1,GCA_021856925.1
PDT001209416.1,
PDT001203803.1,
PDT000749439.1,
PDT000745429.1,
PDT001193638.1,
PDT001192327.1,
PDT001194135.1,
PDT001194852.1,
PDT000884388.1,
PDT000886960.1,
PDT001188730.1,
PDT000623214.1,
PDT000662915.1,GCA_902507945.1
PDT001216827.1,
PDT000750088.1,GCA_022175465.1
PDT001217291.1,
PDT001265338.1,
PDT001266864.1,
PDT001266312.1,
PDT001266495.1,
PDT001373262.1,GCA_024491075.1
PDT001141283.1,GCA_916163635.1
PDT001196970.1,GCA_021878535.1
PDT001211086.1,GCA_922826305.1
PDT001468538.1,
PDT001956249.1,
PDT001492264.1,
PDT001865703.1,GCA_959612785.1
PDT002279463.1,GCA_964207245.1
PDT000201788.1,GCA_002087495.1
PDT001636269.3,GCA_028745545.3
PDT000852635.1,GCA_014838135.1
PDT001726252.3,GCA_031037295.2
PDT000892785.5,GCA_022042915.4
PDT001611501.1,GCA_028581695.1
PDT001962685.1,GCA_033144875.1
PDT001304781.4,
PDT001870098.2,GCA_031056195.2
PDT001512454.1,GCA_026586505.1
PDT001716418.1,GCA_029913455.1
PDT000220296.1,GCA_002205015.1
PDT000354689.1,GCA_003334925.1
PDT000431498.1,GCA_022283725.1
PDT000272487.1,GCA_002838125.1
PDT000869524.1,
PDT000274019.1,GCA_002845905.1
PDT000672323.1,GCA_022204785.1
PDT000785533.1,GCA_022173065.1
PDT002245074.1,GCA_040565375.1
PDT000896225.1,GCA_015626775.1
PDT000870570.1,
PDT001012086.1,GCA_018137695.1
PDT000799002.1,GCA_013731735.1
PDT001078484.1,GCA_021938035.1
PDT000879591.1,GCA_022055145.1
PDT000858693.1,GCA_022145385.1
PDT001260350.1,GCA_022528385.1
PDT001222953.1,GCA_021455855.1
PDT001222928.1,GCA_021455365.1
PDT001227718.1,
PDT001227283.1,GCA_021814095.1
PDT001292586.1,GCA_023013935.1
PDT001317944.1,GCA_023604245.1
PDT001347451.1,GCA_023980265.1
PDT002098855.1,GCA_037005865.1
PDT001951915.1,GCA_032973065.1
PDT002036606.1,GCA_034487245.1
PDT001678516.1,GCA_029542185.1
PDT001576696.1,GCA_027673245.1
PDT001610786.1,
PDT002096744.2,GCA_036952345.1
PDT000433189.1,GCA_022273615.1
PDT000433191.1,GCA_022273555.1
PDT002257097.1,GCA_040715665.1
PDT001844621.1,GCA_030678355.1
PDT002117539.1,GCA_037287575.1
PDT000914468.1,GCA_016056255.1
PDT002042071.1,GCA_034732855.1
PDT002042239.1,GCA_034736635.1
PDT002041707.1,GCA_034724535.1
PDT002145615.1,GCA_038441025.1
PDT002086294.1,GCA_036859225.1
PDT002102108.1,GCA_037053585.1
PDT002127281.1,GCA_037631305.1
PDT002134032.1,
PDT002244846.1,GCA_040537895.1
PDT001011472.1,GCA_021976495.1
PDT002381565.1,GCA_041902515.1
PDT001903039.1,GCA_032137035.1
PDT002369870.2,GCA_041860425.1
PDT002383464.1,GCA_041926775.1
PDT002143823.1,
PDT002265350.1,
PDT002171226.1,GCA_039681735.1
PDT002160565.1,GCA_039608495.1
PDT002250956.1,GCA_040688385.1
PDT002262775.1,GCA_040796765.1
PDT001267229.1,
PDT002334355.1,GCA_041419025.1
PDT002334251.1,GCA_041416355.1
PDT000432000.1,
PDT000440208.1,
PDT000132960.2,GCA_900084685.1
PDT000433393.1,GCA_022272615.1
PDT001198302.1,GCA_021873455.1
PDT001905366.1,GCA_032129035.1
PDT001927039.1,GCA_032721255.1
PDT000614054.1,
PDT000438042.1,
PDT000423590.1,GCA_022296735.1
PDT000543377.1,GCA_902161315.1
PDT001091812.1,GCA_021926705.1
PDT002376981.1,GCA_041870025.1
PDT001091645.1,GCA_021929355.1
PDT000614566.1,
PDT000614663.1,
PDT000798731.1,
PDT000746931.1,
PDT000423475.1,GCA_022298835.1
PDT000873041.1,
PDT001192325.1,
PDT001192123.2,
PDT001192333.1,
PDT001491387.1,
PDT000887647.1,
PDT000892227.1,
PDT000440827.1,
PDT001188704.1,
PDT000674837.1,
PDT001587414.1,
PDT000750097.1,GCA_022175245.1
PDT001369728.1,
PDT001267356.1,
PDT001363327.1,
PDT001265548.1,
PDT001197711.1,GCA_021876155.1
PDT001902886.1,
PDT002381598.1,GCA_041903115.1
PDT001902911.1,GCA_032153515.1
PDT001208161.1,GCA_021863715.1
PDT001306195.1,GCA_023343255.1
PDT001467763.1,GCA_025881385.1
PDT001467895.1,GCA_025878785.1
PDT001495350.1,GCA_026318245.1
PDT002278943.1,
PDT001590380.1,GCA_947662535.1
PDT000442963.1,GCA_022233725.1
PDT001267337.1,
PDT002343409.1,GCA_964214795.1
PDT002020850.1,GCA_034262875.1
PDT002136036.1,
PDT000928466.3,GCA_022026495.3
PDT001257856.1,GCA_022472515.1
PDT002067748.1,GCA_036468835.1
PDT002325688.1,GCA_041342075.1
PDT001823746.2,GCA_031014745.2
PDT001256047.1,GCA_022431865.1
PDT000857940.1,GCA_022165025.1
PDT000155014.2,
PDT000155021.2,
PDT000875237.1,GCA_022079555.1
PDT000875096.1,GCA_022081375.1
PDT000276072.1,GCA_002851555.1
PDT000615432.1,
PDT000311284.1,GCA_003076555.1
PDT000371002.1,GCA_003432285.1
PDT000518683.1,GCA_006130625.1
PDT001699972.1,GCA_029853835.1
PDT000589903.1,
PDT001884696.1,GCA_031526625.1
PDT001764420.1,GCA_030124965.1
PDT001449721.1,GCA_947047375.1
PDT000877534.1,
PDT000852625.1,GCA_014837915.1
PDT001003006.1,GCA_017846445.1
PDT002056547.1,GCA_035781115.1
PDT002042130.1,GCA_034734175.1
PDT001141124.1,GCA_021904915.1
PDT000883887.1,GCA_022047825.1
PDT001020429.1,GCA_021953505.1
PDT002085420.1,GCA_036795285.1
PDT000785558.1,
PDT000924944.1,GCA_022028455.1
PDT000924974.1,GCA_022028375.1
PDT001220731.1,GCA_021395655.1
PDT001025287.1,GCA_021948175.1
PDT002230667.1,GCA_040291905.1
PDT001185293.1,GCA_020982645.1
PDT000435240.1,
PDT001267912.1,GCA_022577075.1
PDT001289295.1,GCA_023032045.1
PDT001289521.1,GCA_023027265.1
PDT000716554.1,GCA_022186365.1
PDT001261363.1,GCA_022497505.1
PDT001327226.2,GCA_023700585.1
PDT001359338.1,GCA_024238555.1
PDT001716540.1,GCA_029915985.1
PDT001347312.1,GCA_023913555.1
PDT001359240.1,GCA_024223795.1
PDT001529661.1,
PDT002075067.1,GCA_036528015.1
PDT001710098.1,GCA_029904245.1
PDT002383652.1,
PDT001716371.1,GCA_029912515.1
PDT000433186.1,GCA_022273635.1
PDT002257116.1,GCA_040716075.1
PDT002257087.1,GCA_040715485.1
PDT001844512.1,GCA_030675175.1
PDT002159285.1,GCA_039573785.1
PDT001807304.1,GCA_030382805.1
PDT001865316.1,GCA_030918205.1
PDT002098627.1,GCA_036991745.1
PDT001995447.1,GCA_033870115.1
PDT002113448.1,GCA_037165825.1
PDT002142035.1,GCA_038375305.1
PDT002041749.1,GCA_034725975.1
PDT001580202.1,GCA_027891015.1
PDT002101977.1,GCA_037050045.1
PDT002133982.1,
PDT002381597.1,GCA_041903105.1
PDT002160609.1,GCA_039609375.1
PDT002160717.1,GCA_039611555.1
PDT002160684.1,GCA_039610875.1
PDT002334366.1,GCA_041419235.1
PDT002340808.1,GCA_041448405.1
PDT000440048.1,
PDT001481666.1,GCA_026007035.1
PDT001905353.1,GCA_032130955.1
PDT000369179.1,GCA_900510205.1
PDT001274136.1,
PDT000370740.1,GCA_900508335.1
PDT000427825.1,GCA_022287385.1
PDT000441810.1,
PDT000438481.1,GCA_022253775.1
PDT000438559.1,
PDT000440643.1,GCA_022227325.1
PDT001091963.1,GCA_021924485.1
PDT002373680.1,GCA_041861395.1
PDT002369874.2,GCA_041860465.1
PDT000614865.1,
PDT000614250.1,
PDT001677831.1,GCA_029577205.1
PDT000613506.1,
PDT000921059.1,GCA_022030815.1
PDT001224818.1,GCA_021809485.1
PDT000633050.1,
PDT000879222.1,
PDT000884447.1,
PDT000886385.2,
PDT001191522.1,
PDT000663204.1,GCA_902156245.1
PDT000675252.1,
PDT000715641.1,GCA_022188405.1
PDT001209805.1,
PDT001902794.1,
PDT001491622.1,
PDT001955848.1,
PDT001495342.1,GCA_026317625.1
PDT001494149.1,GCA_026336995.1
PDT001676452.1,GCA_029521375.1
PDT001741880.1,GCA_030034535.1
PDT001954054.1,GCA_033093965.1
PDT002314887.1,
PDT000411392.1,GCA_900607675.1
PDT001091039.1,GCA_021930595.1
PDT001516057.1,GCA_026729555.1
PDT001652053.4,
PDT001275300.3,GCA_022694645.3
PDT001942327.2,GCA_032809265.2
PDT001151314.1,GCA_020479295.1
PDT001296516.1,GCA_023184755.1
PDT001291218.1,GCA_023070215.1
PDT000452246.1,
PDT000875878.1,GCA_022066885.1
PDT000875904.1,GCA_022066345.1
PDT000435449.1,
PDT001411435.1,GCA_025093665.1
PDT000359976.1,GCA_003363665.1
PDT001242039.1,
PDT000609874.1,
PDT002116680.1,GCA_037395365.1
PDT000881182.1,GCA_022053325.1
PDT001288100.1,GCA_023044075.1
PDT001020427.1,GCA_021953565.1
PDT000868179.4,
PDT000897337.1,GCA_015666635.1
PDT000906519.1,GCA_015831545.1
PDT001381522.1,GCA_024683985.1
PDT002230681.1,GCA_040292185.1
PDT001405222.1,GCA_024758605.1
PDT001094808.1,GCA_021910605.1
PDT001250870.1,GCA_022228975.1
PDT001282852.2,GCA_022859765.1
PDT001485868.1,GCA_026162345.1
PDT001244718.1,GCA_022106775.1
PDT001299620.1,GCA_023315595.1
PDT001336507.1,GCA_023739415.1
PDT002371013.1,GCA_041860925.1
PDT002279529.1,GCA_040983055.1
PDT001580405.1,GCA_027948825.1
PDT002096763.2,GCA_036953445.1
PDT002054391.1,
PDT001488455.1,GCA_026198335.1
PDT001807253.1,GCA_030378995.1
PDT002335076.1,GCA_041423195.1
PDT001865949.1,GCA_030911645.1
PDT001991583.1,GCA_033799225.1
PDT002041757.1,GCA_034726275.1
PDT002044315.1,GCA_034865065.1
PDT002127229.1,GCA_037629275.1
PDT002107990.1,GCA_037082235.1
PDT002134258.1,
PDT002383258.1,GCA_041926615.1
PDT001816694.1,GCA_030443575.1
PDT000137798.2,
PDT000628741.1,GCA_022212605.1
PDT001706185.1,GCA_030786475.1
PDT000369371.1,GCA_900514755.1
PDT000369801.1,GCA_900516635.1
PDT000369575.1,GCA_900513995.1
PDT000437903.1,
PDT000425258.1,
PDT000425297.1,
PDT000425343.1,
PDT000423671.1,GCA_022295365.1
PDT000536529.1,
PDT000536367.1,
PDT000714925.1,GCA_022198165.1
PDT002369903.2,GCA_041860755.1
PDT001091829.1,GCA_021926525.1
PDT001206479.1,
PDT000613925.1,
PDT000614619.1,
PDT000614611.1,
PDT000674718.1,GCA_022202885.1
PDT000724025.1,GCA_022182765.1
PDT001209175.1,
PDT001206569.1,
PDT000883670.1,
PDT001192458.1,
PDT001194262.1,
PDT001194631.1,
PDT000369300.1,GCA_900512625.1
PDT002097564.1,
PDT001227540.1,GCA_021795065.1
PDT001777195.1,
PDT001137129.1,GCA_020121235.1
PDT001266167.1,
PDT001274225.1,
PDT002257136.1,GCA_040741665.1
PDT001188886.1,GCA_021896355.1
PDT001189096.1,GCA_021895575.1
PDT001094241.1,
PDT001206333.1,
PDT001208215.1,GCA_021862265.1
PDT001610658.1,GCA_028562215.1
PDT001594199.1,GCA_947660335.1
PDT001864172.1,GCA_956481645.1
PDT000193231.2,GCA_022303975.1
PDT001744162.2,GCA_031045715.2
PDT001281113.3,GCA_022871745.3
PDT001601343.3,GCA_028435185.3
PDT002099248.1,GCA_037039005.1
PDT002221268.1,GCA_040273335.1
PDT001583636.1,GCA_028085215.1
PDT001719514.3,GCA_031037615.2
PDT001876215.2,GCA_031212085.2
PDT001769953.1,
PDT001046029.1,GCA_021941855.1
PDT002118579.1,GCA_037434015.1
PDT000155030.2,
PDT000428729.1,
PDT000234627.2,GCA_002258105.2
PDT000875294.1,
PDT000875226.1,GCA_022079735.1
PDT000948081.1,GCA_016796745.1
PDT001198520.1,
PDT000273996.1,GCA_002844925.1
PDT000431802.1,
PDT000441288.1,
PDT000217074.1,GCA_002181945.1
PDT001468656.1,GCA_025882775.1
PDT001087341.1,GCA_021933255.1
PDT000591501.1,
PDT000604072.1,GCA_008867605.1
PDT001317712.1,GCA_023594205.1
PDT000870590.1,GCA_022138885.1
PDT000881423.1,GCA_022049805.1
PDT000877776.1,
PDT000877421.1,
PDT000663134.1,GCA_009826305.1
PDT000883903.1,GCA_022047165.1
PDT001025244.1,GCA_021948495.1
PDT002230794.1,GCA_040294445.1
PDT001288468.1,GCA_023038195.1
PDT001282372.2,GCA_022850165.1
PDT001226999.1,GCA_021515915.1
PDT001222936.1,GCA_021455525.1
PDT002040268.1,GCA_034651935.1
PDT001211218.1,GCA_021264175.1
PDT001227371.1,GCA_021803305.1
PDT001289656.1,GCA_023024485.1
PDT001263704.1,GCA_022555195.1
PDT000944353.1,
PDT001442795.1,GCA_025548335.1
PDT001593254.1,
PDT002008994.1,GCA_034029315.1
PDT001661801.1,GCA_029214645.1
PDT001807255.1,GCA_030379025.1
PDT001203000.1,GCA_021172125.1
PDT001865913.1,GCA_030910925.1
PDT002104170.1,GCA_037076065.1
PDT002115708.1,GCA_037205145.1
PDT002019344.1,GCA_034223775.1
PDT002127273.1,GCA_037631025.1
PDT002383457.1,GCA_041926705.1
PDT001903246.1,GCA_032132515.1
